C:\Users\FikriSametMert\Downloads\asd\revosetup.exe,0.99997747
C:\Users\FikriSametMert\Downloads\asd\setup-lightshot.exe,0.99998224
C:\Users\FikriSametMert\Downloads\asd\winrar-x64-611tr.exe,0.014763564
